_id,Inspection ID,Facility ID,Facility Name,Facility Address,Facility Address 2,Facility Municipality Name,Facility City,Facility County,Facility State,Facility Postal Code,Facility Latitude,Facility Longitude,Venue Type,Inspection Date,Inspection End,Inspection Purpose,Inspection Passed,Inspection Number,Inspector Name,"Free Chlorine, Shallow","Free Chlorine, Deep","Combined Chlorine, Shallow","Combined Chlorine, Deep","Free Bromine, Shallow","Free Bromine, Deep","pH Value, Shallow","pH Value, Deep",Cyanuric Acid,Turnover,Enclosure,Main Drain Visible,Safety Equipment,Disinfectant Level,pH Balance,No Imminent Health Hazards,Abated Date
60098,201077,10777,HAMPTON INN GREENTREE POOL,555 TRUMBULL DRIVE,,Green Tree,Pittsburgh,Allegheny County,PA,15205,40.4193403761239,-80.0538228732118,POOLS (OUTDOOR),2022-08-11T10:35:00,2022-08-15T11:05:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,4,,0,,,,7.4,,55,,t,t,f,t,t,t,
60099,201078,2020,MOORE POOL/CITY OF PITTSBURGH,1801 PIONEER AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15226,40.4055498648635,-80.0139352174283,POOLS (OUTDOOR),2022-08-11T12:50:00,2022-08-15T13:25:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,1.5,1.5,0,0,,,7.4,7.4,45,1250,t,t,t,t,t,t,2022-08-15
60100,201084,1411,BRIGHT OAKS APARTMENT POOL,300 OLD MILL  ROAD,,North Fayette Township,OAKDALE,Allegheny County,PA,15071,40.4197188865279,-80.2166532284048,POOLS (OUTDOOR),2022-08-09T16:15:00,2022-08-15T16:25:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,,,,,,,,,,95,t,t,t,t,t,t,2022-08-16
60101,201109,1163,BERKSHIRES CLUBHOUSE / POOL,6000 MIDDLEFIELD DRIVE,,South Fayette Township,MCDONALD,Allegheny County,PA,15057,40.3684852850008,-80.1773635132249,POOL (CONDO OUTDOOR),2022-08-15T13:10:00,2022-08-16T13:30:00,FOLLOW UP INSPECTION,t,2,ANDERSON IAN,2.4,,,,,,,,,,t,t,f,t,t,t,2023-08-30
60102,201136,2023,TRIMONT RESIDENTIAL CONDOS POOL,1 TRIMONT LANE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15211,40.4382285392831,-80.0201873144131,POOL (CONDO OUTDOOR),2022-08-11T13:45:00,2022-08-16T14:00:00,FOLLOW UP INSPECTION,t,4,MANOWN MARYANN,,,,,,,,,,,t,t,f,t,t,t,2022-08-29
60103,201147,2517,GRANDVIEW POINTE APTS POOL,1411 GRANDVIEW AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15211,40.4384889336943,-80.0213356224578,POOLS (OUTDOOR),2022-08-11T11:25:00,2022-08-17T12:00:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,3.5,,,,,,7.0,,,,t,t,t,t,f,t,2022-09-09
60104,201180,5426,CRAFTON BOROUGH SPLASH POOL,117 W STEUBENVILLE  STREET,,Crafton,PITTSBURGH,Allegheny County,PA,15205,40.3989892593473,-79.9038676319949,WADING POOL SYSTEM,2022-08-18T16:15:00,2022-08-19T16:16:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,,,,,,,,,,,t,t,t,t,t,t,2022-10-25
60105,206348,460,WESTWOOD WADING POOL/CITY OF PITTSBURGH,100 GUYLAND STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15205,40.4308255117316,-80.0497750174625,WADING POOL SYSTEM,2023-06-19T14:00:00,2023-06-20T14:30:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,0,0,0,0,,,0,0,,0,t,t,t,t,t,t,2023-06-23
60106,206351,553,AVALON POOL,708 NEW BRIGHTON ROAD,,Avalon,PITTSBURGH,Allegheny County,PA,15202,40.5046898034623,-80.0648071548667,POOLS (OUTDOOR),2023-06-20T09:00:00,2023-06-20T09:20:00,FOLLOW UP INSPECTION,t,2,LAURIA D. ANTHONY,2.2,2.2,0,0,,,7.4,7.4,,559,t,t,f,t,t,t,2023-06-23
60107,206363,2257,MCCANDLESS SWIM CLUB POOL,8300 THOMPSON RUN  ROAD,,McCandless,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2023-06-15T15:00:00,2023-06-20T15:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,3.2,7.6,0,0,,,7.4,7.4,<30,450,t,t,t,t,t,t,2023-06-22
60108,206413,7062,ONE ON CENTRE APARTMENTS POOL,4500 CENTRE AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.4513984891143,-79.9530440466409,POOLS (OUTDOOR),2023-06-21T14:30:00,2023-06-22T15:10:00,FOLLOW UP INSPECTION,t,9,O'BRIEN JEFF,4,,0,,,,7.4,,45,75,t,t,t,t,t,t,2023-06-23
60109,206422,1225,WADSWORTH HALL COMMUNITY CENTER POOL,480 OAK HILL DRIVE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.4427435078793,-79.9695893589668,POOLS (OUTDOOR),2023-06-16T14:30:00,2023-06-22T15:45:00,INITIAL INSPECTION,t,1,O'BRIEN JEFF,3,4,0,0.2,,,7.6,7.8,45,220,t,t,f,t,t,t,
60110,206423,2220,INGOMAR SWIM CLUB POOL, INGOMAR HEIGHTS ROAD,,Franklin Park,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2023-06-20T14:30:00,2023-06-22T15:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.8,1.6,0,0,,,7.4,7.4,,500,t,t,t,t,t,t,2023-06-23
60111,206424,2505,INGOMAR SWIM CLUB WADING POOL, INGOMAR HEIGHTS ROAD,,Franklin Park,PITTSBURGH,Allegheny County,PA,15237,,,WADING POOL SYSTEM,2023-06-20T15:00:00,2023-06-22T15:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1,,0,,,,7.2,,,20,t,t,t,t,t,t,2023-06-23
60112,206436,9958,ONE ON CENTRE APARTMENTS SPA,4500 CENTRE AVENUE,,Pittsburgh,Pittsburgh,Allegheny County,PA,15213,40.4513984891143,-79.9530440466409,SPA/HOT TUB (OUTDOOR),2023-06-21T15:10:00,2023-06-22T15:45:00,FOLLOW UP INSPECTION,t,3,MUSA AMINATA,1,,0.2,,,,7.0,,<30,120,t,t,f,t,f,t,2023-07-28
60113,206437,9957,ONE ON CENTRE APARTMENTS POOL,4500 CENTRE AVENUE,,,Pittsburgh,Allegheny County,PA,15213,40.4513984891143,-79.9530440466409,POOLS (OUTDOOR),2023-06-21T14:30:00,2023-06-22T15:10:00,INITIAL INSPECTION,t,1,NABLO MARIAH,4,,0,,,,7.4,,45,75,t,t,f,t,t,t,2023-08-04
60114,206442,2044,RIVERVIEW PARK POOL/CITY OF PITTSBURGH,400 RIVERVIEW  AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15214,40.4796985312928,-80.0184288885248,POOLS (OUTDOOR),2023-06-22T13:00:00,2023-06-23T13:45:00,INITIAL INSPECTION,f,1,LAURIA D. ANTHONY,2.5,2.5,0,0,,,7.5,7.5,,1300,t,t,t,t,t,t,2023-06-26
60115,206452,1084,HICKORY HILLS APARTMENTS POOL,100 ARTHUR DRIVE,,McCandless,WEXFORD,Allegheny County,PA,15090,40.590113913748,-80.0326157204917,POOLS (OUTDOOR),2023-06-16T11:30:00,2023-06-23T12:00:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,4.4,,0,,,,7.4,,,110,t,t,t,t,t,t,2023-06-27
60116,206455,7206,CALAIS VILLAGE CONDO POOL,553 SLOOP ROAD,,McCandless,Pittsburgh,Allegheny County,PA,15237,40.5656886649128,-80.0546337281322,POOL (CONDO OUTDOOR),2023-06-16T14:10:00,2023-06-23T14:35:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.6,1.6,0,0,,,7.6,7.6,40,70,t,t,t,t,t,t,2023-06-27
60117,206461,10777,HAMPTON INN GREENTREE POOL,555 TRUMBULL DRIVE,,Green Tree,Pittsburgh,Allegheny County,PA,15205,40.4193403761239,-80.0538228732118,POOLS (OUTDOOR),2023-06-21T14:45:00,2023-06-23T15:30:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,0,,,,,,7.4,,30,,t,t,f,t,t,f,
60118,206462,10777,HAMPTON INN GREENTREE POOL,555 TRUMBULL DRIVE,,Green Tree,Pittsburgh,Allegheny County,PA,15205,40.4193403761239,-80.0538228732118,POOLS (OUTDOOR),2023-06-22T16:25:00,2023-06-23T16:30:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,4,,0,,,,,,,,t,t,f,t,t,f,
60119,206463,2055,EDGEWOOD COUNTRY CLUB POOL,100 CHURCHILL ROAD,,Churchill,CHURCHILL,Allegheny County,PA,15235,40.4340624537365,-79.8334718807077,POOLS (OUTDOOR),2023-06-23T12:15:00,2023-06-23T12:45:00,INITIAL INSPECTION,f,1,NABLO MARIAH,4.2,3.8,0,0,,,7.2,7.4,,400,t,t,t,t,t,t,2023-06-26
60120,206466,2107,PARK SWIM CLUB POOL,328 COLLEGE PARK DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.4473864681503,-79.737204211609,POOLS (OUTDOOR),2023-06-20T11:00:00,2023-06-23T11:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2,,0,,,,7.4,,,350,t,t,t,t,t,t,2023-06-26
60121,206469,1015,GARDEN CITY SWIM CLUB WADING POOL,600  GARDEN CITY DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.4482131275439,-79.7820960573506,POOLS (OUTDOOR),2023-06-20T15:45:00,2023-06-23T16:00:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2,,0,,,,7.4,,,10,t,t,t,t,t,t,2023-06-26
60122,206470,2076,GARDEN CITY SWIM CLUB POOL,525 GARDEN CITY DRIVE,,Monroeville,MONROEVILLE,Allegheny County,PA,15146,40.4473941438647,-79.7811702897246,POOLS (OUTDOOR),2023-06-20T15:00:00,2023-06-23T15:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,5,,0,,,,7.2,,,400,t,t,t,t,t,t,2023-06-26
60123,206515,2416,FOREST GLEN CONDO POOL,1514 FOREST GREEN DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.5076528451581,-80.2158398539581,POOL (CONDO OUTDOOR),2023-06-22T11:25:00,2023-06-26T12:00:00,FOLLOW UP INSPECTION,t,3,MANOWN MARYANN,1.5,2,0.2,0.2,,,7.4,7.4,50,270,t,t,f,t,f,t,2023-08-17
60124,206534,246,OXFORD ATHLETIC CLUB - OUTDOOR WADING POOL,100 VILLAGE CLUB DRIVE,,Pine Township,PINE,Allegheny County,PA,15090,40.6340511885245,-80.0506397510035,WADING POOL SYSTEM,2023-06-26T14:20:00,2023-06-27T14:40:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.8,,0.2,,,,7.4,,,65,t,t,f,t,t,t,2023-06-29
60125,206544,4181,CLINTON LAKE POOL,124 CLINTON LAKE ROAD,,Findlay Township,CLINTON,Allegheny County,PA,15026,40.4944200235297,-80.2927106107242,POOLS (OUTDOOR),2023-06-22T14:55:00,2023-06-27T15:25:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,3,,0.2,,,,7.4,,50,100,t,t,f,t,t,t,2023-08-17
60126,206551,10857,SANDCASTLE / BOMBS AWAY,1000 SANDCASTLE DRIVE,,West Homestead,Homestead,Allegheny County,PA,15120,40.3978093001117,-79.9272275022397,POOLS (OUTDOOR),2023-06-27T11:00:00,2023-06-28T03:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,3.5,,0.2,,,,7.4,,0-30,80,t,t,t,t,t,t,2023-07-07
60127,206554,6941,HAMPTON INN / WEST MIFFLIN POOL,1550 LEBANON CHURCH  ROAD,,West Mifflin,WEST MIFFLIN,Allegheny County,PA,15236,40.3465110750895,-79.9540182820034,POOLS (OUTDOOR),2023-06-27T14:00:00,2023-06-28T15:00:00,INITIAL INSPECTION,t,1,CONLEY FAON,5.4,5.4,0,0,,,7.6,7.6,,40,t,t,f,t,t,t,
60128,206620,2162,SANDCASTLE / MAIN POOL,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.3978093001117,-79.9272275022397,POOLS (OUTDOOR),2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,2.2,2.2,0.2,0.2,,,7.6,7.8,,975,t,t,t,t,t,t,2023-07-06
60129,206622,2217,SHADY SIDE ACADEMY SR SCHOOL POOL,423 FOX CHAPEL ROAD,,Fox Chapel,PITTSBURGH,Allegheny County,PA,15238,40.5220046844354,-79.8869051242349,POOLS (SCHOOLS),2023-06-29T12:00:00,2023-07-03T13:00:00,FOLLOW UP INSPECTION,t,2,FREEMAN MICHELE,2.6,2.6,0.2,0.2,0,0,7.2,7.2,<50,400,t,t,f,t,t,t,2023-07-06
60130,206623,1997,SCHENLEY PARK POOL / CITY OF PITTSBURGH,1 OVERLOOK DRIVE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,,,POOLS (OUTDOOR),2023-06-30T15:00:00,2023-07-03T15:30:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,1.6,,0,,,,7.4,,,800,t,t,t,t,t,t,2023-07-03
60131,206637,6,SANDCASTLE / WAVE POOL,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.3978093001117,-79.9272275022397,POOLS (OUTDOOR),2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,2.2,2.5,0,0,,,7.4,7.4,0-30,1400,t,t,t,t,t,t,2023-07-07
60132,206638,2165,SANDCASTLE / LANDING POOL #3 / SHOTGUN POOL,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.3978093001117,-79.9272275022397,WATER SLIDE POOLS,2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,3,,0,,,,7.2,,0-30,250,t,t,t,t,t,t,2023-07-07
60133,206641,2166,SANDCASTLE / LANDING POOL #2,1000 SANDCASTLE DRIVE,,West Homestead,HOMESTEAD,Allegheny County,PA,15120,40.3978093001117,-79.9272275022397,WATER SLIDE POOLS,2023-06-27T11:00:00,2023-07-03T15:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,3.8,,1,,,,7.4,,0-30,,t,t,t,t,t,t,2023-07-06
60134,206654,11239,ARSENAL 201 POOL PHASE II,147 39TH STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15201,40.4690750608936,-79.9652291308598,POOLS (OUTDOOR),2023-06-29T14:00:00,2023-07-05T15:00:00,INITIAL INSPECTION,f,1,DAILY NATHAN,2.5,,0.5,,,,7.4,,,100,t,t,t,t,t,t,2023-07-11
60135,206679,2297,VALLEY BROOK SWIM CLUB MAIN POOL,1 CALLENDAR  ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,POOLS (OUTDOOR),2023-06-29T14:00:00,2023-07-06T14:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,3,2.8,0.2,0,,,7.4,7.4,30,450,t,t,f,t,t,t,2023-09-08
60136,206680,15,VALLEY BROOK SWIM CLUB-WADING,1 CALLENDER  ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,,,WADING POOL SYSTEM,2023-06-29T14:30:00,2023-07-06T15:00:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,4.2,,0,,,,7.4,,,45,t,t,f,t,t,t,2023-09-08
60137,206722,549,SHANNOPIN COUNTRY CLUB TOT  POOL,1 WINDMERE ROAD,,Ben Avon Heights,PITTSBURGH,Allegheny County,PA,15202,40.5145275325586,-80.0691963394876,WADING POOL SYSTEM,2023-07-06T14:30:00,2023-07-10T15:10:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,5,,0.2,,,,7.6,,,35,t,t,f,t,t,t,2023-07-11
60138,206728,9637,LINDENBROOKE APTS POOL,100 CASTLE DRIVE,,Bethel Park,Bethel Park,Allegheny County,PA,15102,40.2899977250393,-80.0362000503121,POOLS (OUTDOOR),2023-07-10T10:30:00,2023-07-10T11:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,1.8,1.2,0,0,,,7.2,7.2,0,,t,t,f,t,t,t,
60139,206748,414,OAK HILL APT POOL,280 BURROWS STREET,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15213,40.4396883874896,-79.9700862862395,POOLS (OUTDOOR),2023-07-10T14:45:00,2023-07-11T15:45:00,INITIAL INSPECTION,t,1,NABLO MARIAH,3.2,,0,,,,7.4,,0,60,t,t,t,t,t,t,2023-08-01
60140,206758,2255,INGOMAR NORTH SWIM CLUB POOL,460 OLIVE STREET,,McCandless,PITTSBURGH,Allegheny County,PA,15237,40.5733618452327,-80.0445078109284,POOLS (OUTDOOR),2023-07-10T14:25:00,2023-07-11T15:10:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1,1,0,0,,,7.4,7.4,<30,,t,t,t,t,t,t,2023-07-14
60141,206798,2348,CHANTICLEER CONDO POOL,53 HIGHLAND ROAD,,Bethel Park,BETHEL PARK,Allegheny County,PA,15102,40.3497817396721,-80.0478869572742,POOL (CONDO OUTDOOR),2023-07-12T10:00:00,2023-07-12T10:30:00,INITIAL INSPECTION,f,1,NABLO MARIAH,1,1,0.2,0,,,7.4,7.4,0,160,t,t,t,t,t,t,2023-07-13
60142,206826,167,POLO FIELDS AT HAMPTON POOL,5151 POLO FIELDS DRIVE,,Hampton Township,GIBSONIA,Allegheny County,PA,15044,40.6113526006291,-79.9454284396267,POOL (CONDO OUTDOOR),2023-07-12T09:15:00,2023-07-13T10:00:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,4.4,,0,,,,7.4,,40,75,t,t,t,t,t,t,2023-07-14
60143,206853,850,SUMMERSET COMMUNITY POOL,1425 PARKVIEW BOULEVARD,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15217,40.4197836560679,-79.9161317369481,POOL (CONDO OUTDOOR),2023-07-13T13:00:00,2023-07-14T13:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,1.8,,0,,,,7.4,,,170,t,t,t,t,t,t,2023-07-14
60144,206870,2139,LONGUE VUE COUNTRY CLUB WADING POOL,400 LONGUE VUE DRIVE,,Penn Hills,VERONA,Allegheny County,PA,15147,40.4813365997866,-79.8587234477662,WADING POOL SYSTEM,2023-07-12T12:30:00,2023-07-14T01:15:00,INITIAL INSPECTION,t,1,MUSA AMINATA,3.5,,,,,,7.2,,30>,55,t,t,t,t,t,t,2023-09-26
60145,206877,11060,TRELLIS NORTH FAYETTE POOL,1500 PARK LANE DRIVE,,North Fayette Township,Pittsburgh,Allegheny County,PA,15275,40.4560041974986,-80.1886979100255,POOLS (OUTDOOR),2023-07-07T14:50:00,2023-07-14T15:20:00,FOLLOW UP INSPECTION,t,2,MANOWN MARYANN,3,,0,,,,7.4,,<30,60,t,t,f,t,t,t,2023-07-17
60146,206883,10717,CONNECTIONS AT SOUTH SIDE - POOL,2984 SIDNEY STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15203,40.4250591872076,-79.961858788153,POOLS (OUTDOOR),2023-07-13T15:40:00,2023-07-14T15:45:00,FOLLOW UP INSPECTION,t,2,ZIRNGIBL BARBARA,1.2,,0,,,,7.2,,50,70,t,t,f,t,t,t,2023-07-19
60147,206885,7574,VIRGINIA HILLS POOL,200 FALLS CHURCH ROAD,,North Fayette Township,Imperial,Allegheny County,PA,15126,40.4434685163512,-80.2342262593058,POOLS (OUTDOOR),2023-07-10T11:00:00,2023-07-14T11:25:00,FOLLOW UP INSPECTION,t,4,MANOWN MARYANN,5,,0.2,,,,,,,,t,t,t,t,t,f,
60148,206910,1133,CROWNE PLAZA - PITTSBURGH SOUTH POOL,164 FORT COUCH ROAD,,Bethel Park,PITTSBURGH,Allegheny County,PA,15241,40.3458927277039,-80.0526204675937,POOLS (OUTDOOR),2023-07-14T14:00:00,2023-07-17T14:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,2.2,,0,,,,7.8,,0,80,t,t,f,t,t,t,2023-08-03
60149,206929,358,EDGEWOOD CLUB WADING POOL,1 PENNWOOD AVENUE,,Edgewood,PITTSBURGH,Allegheny County,PA,15218,40.432248678758,-79.8852384206905,WADING POOL SYSTEM,2023-07-14T14:30:00,2023-07-17T15:00:00,INITIAL INSPECTION,t,1,DAILY NATHAN,4,,0.2,,,,7.6,,<30,,t,t,t,t,t,t,2023-07-19
60150,206935,6901,HEMLOCK'S OWNERS POOL, LAUREL OAK DRIVE,,Hampton Township,ALLISON PARK,Allegheny County,PA,15101,,,POOL (CONDO OUTDOOR),2023-07-14T11:00:00,2023-07-17T11:45:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,2.2,2.4,0,0,,,7.2,7.2,<30,120,t,t,t,t,t,t,2023-07-20
60151,206937,294,CHRISTOPHER WREN APARTMENTS POOL,12115 PERRY HIGHWAY,,Pine Township,WEXFORD,Allegheny County,PA,15090,40.6320272072701,-80.059875329855,POOLS (OUTDOOR),2023-07-14T13:30:00,2023-07-17T14:30:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,1.8,,0,,,,7.4,,40,95,t,t,f,t,t,t,2023-07-20
60152,206981,1263,PARK PLACE OF SOUTH PARK-POOL ,1700 PATRICK PLACE,,South Park Township,SOUTH PARK,Allegheny County,PA,15129,40.3096177020858,-80.0142918854187,POOLS (OUTDOOR),2023-07-18T09:30:00,2023-07-18T10:30:00,INITIAL INSPECTION,t,1,NABLO MARIAH,5.8,,0.4,,,,7.4,,,60,t,t,f,t,t,t,2023-08-21
60153,206986,2451,BOWER HILL SWIM CLUB  - MAIN POOL,1600 BOWER HILL ROAD,,Scott Township,PITTSBURGH,Allegheny County,PA,15243,40.3721083568192,-80.080703618896,POOLS (OUTDOOR),2023-07-18T12:05:00,2023-07-18T13:10:00,INITIAL INSPECTION,f,1,ZIRNGIBL BARBARA,3,3,0,0,,,7.2,7.2,<30,490,t,t,t,t,t,t,2023-07-19
60154,206990,2124,GREEN OAKS COUNTRY CLUB POOL-WADING,5741 3RD STREET,,Penn Hills,VERONA,Allegheny County,PA,15147,,,WADING POOL SYSTEM,2023-07-11T03:30:00,2023-07-18T04:30:00,FOLLOW UP INSPECTION,t,3,MUSA AMINATA,1.5,,0,,,,7.2,,30 >,,t,t,f,t,t,t,2023-08-23
60155,207005,1972,AMMON POOL/CITY OF PITTSBURGH,2217 BEDFORD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.4487256380923,-79.9778878431718,POOLS (OUTDOOR),2023-07-13T13:00:00,2023-07-19T15:00:00,INITIAL INSPECTION,t,1,FREEMAN MICHELE,0.6,0.6,0,0,,,7.2,7.2,<50,1200,t,t,t,t,t,f,
60156,207012,1972,AMMON POOL/CITY OF PITTSBURGH,2217 BEDFORD AVENUE,,Pittsburgh,PITTSBURGH,Allegheny County,PA,15219,40.4487256380923,-79.9778878431718,POOLS (OUTDOOR),2023-07-13T13:00:00,2023-07-19T15:30:00,FOLLOW UP INSPECTION,t,3,FREEMAN MICHELE,0.6,0.6,0,0,0,0,7.2,7.2,,1200,t,t,t,t,t,t,2023-07-19
60157,207030,1163,BERKSHIRES CLUBHOUSE / POOL,6000 MIDDLEFIELD DRIVE,,South Fayette Township,MCDONALD,Allegheny County,PA,15057,40.3684852850008,-80.1773635132249,POOL (CONDO OUTDOOR),2023-07-19T11:00:00,2023-07-19T11:30:00,FOLLOW UP INSPECTION,t,3,ZIRNGIBL BARBARA,2.6,,0,,,,7.2,, < 30,180,t,t,f,t,t,t,2023-08-30
60158,207056,2201,BELLEVUE MEMORIAL POOL,320 BELLEVUE ROAD,,Ross Township,PITTSBURGH,Allegheny County,PA,15202,,,POOLS (OUTDOOR),2023-07-17T13:30:00,2023-07-20T14:00:00,INITIAL INSPECTION,f,1,NOBBS SCOTT,1.8,1.4,0,0.2,,,7.4,7.4,0,1530,t,t,t,t,t,t,2023-08-15
60159,207057,6421,THORN RUN APARTMENT POOL,700 THORN RUN LEE  DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,,,POOLS (OUTDOOR),2023-07-13T12:45:00,2023-07-19T12:30:00,INITIAL INSPECTION,t,1,MANOWN MARYANN,2.5,,0,,,,7.4,,55,60,t,t,f,t,t,t,
60160,207083,1010,STAUNTON HEIGHTS CONDO POOL,1501 STAUNTON DRIVE,,Moon Township,CORAOPOLIS,Allegheny County,PA,15108,40.5442119712915,-80.2033874829828,POOL (CONDO OUTDOOR),2023-07-18T13:15:00,2023-07-20T13:30:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,4.5,,0,,,,7.4,,<30,70,t,t,t,t,t,t,2023-07-24
60161,207108,2314,WHITE OAK APARTMENTS POOL,600 STEVENS DRIVE,,Ross Township,PITTSBURGH,Allegheny County,PA,15237,40.5094799012784,-80.0019581370932,POOLS (OUTDOOR),2023-07-20T13:00:00,2023-07-21T13:50:00,INITIAL INSPECTION,t,1,NOBBS SCOTT,0.8,0.8,0,0,,,7.2,7.2,,30,t,t,t,t,t,t,2023-08-25
60162,207116,675,SOUTH HILLS COUNTRY CLUB / WADING POOL,4305 BROWNSVILLE ROAD,,Whitehall,PITTSBURGH,Allegheny County,PA,15236,40.3609483563597,-79.9855465485701,WADING POOL SYSTEM,2023-07-20T12:00:00,2023-07-21T13:00:00,INITIAL INSPECTION,f,1,CONLEY FAON,1.4,0,0,,,,7.4,0,,20,t,t,t,t,t,t,2023-07-21
60163,207172,10677,LOT 24 - POOL,2404 RAILROAD STREET,,Pittsburgh,Pittsburgh,Allegheny County,PA,15222,40.4548703816245,-79.9817220957277,POOLS (OUTDOOR),2023-07-21T12:15:00,2023-07-25T12:45:00,INITIAL INSPECTION,f,1,MURPHY COLLEEN,2.6,,0,,,,7.6,,,50,t,t,t,t,t,t,2023-08-03
60164,207177,2537,BARRINGTON MANOR POOL,200 BARRINGTON DRIVE,,Collier Township,OAKDALE,Allegheny County,PA,15071,40.4048642848243,-80.1479864671448,POOL (CONDO OUTDOOR),2023-07-24T15:00:00,2023-07-25T15:30:00,INITIAL INSPECTION,f,1,NABLO MARIAH,1,,0,,,,7.4,,,50,t,t,t,t,t,t,2023-08-11
60165,207183,11820,SADDLEWOOD COMMUNITY - WADING POOL,3625 WASHINGTON PIKE,,South Fayette Township,Bridgeville,Allegheny County,PA,15017,40.3229095136494,-80.1388391387847,WADING POOL SYSTEM,2023-07-25T12:00:00,2023-07-25T13:15:00,FOLLOW UP INSPECTION,t,2,ZIRNGIBL BARBARA,1.2,,1.8,,,, <7.0,,> 100,15,t,t,t,t,f,t,2023-08-25
60166,207215,2370,GREENTREE / WILSON PARK POOL,825 POPLAR STREET,,Green Tree,PITTSBURGH,Allegheny County,PA,15220,40.4186646891305,-80.050123342719,POOLS (OUTDOOR),2023-07-25T15:15:00,2023-07-27T15:40:00,INITIAL INSPECTION,f,1,MANOWN MARYANN,5,,0,,,,7.4,,<30,875,t,t,t,t,t,t,2023-07-27
60167,207227,9337,HIGHPOINT FITNESS LAP POOL,1000 HIGBEE DRIVE,,Bethel Park,Bethel Park,Allegheny County,PA,15102,40.3375164448136,-80.0215471024792,POOLS (INDOOR),2023-07-26T14:30:00,2023-07-27T15:00:00,FOLLOW UP INSPECTION,t,2,NABLO MARIAH,2.4,,0.4,,,,7.4,,,225,t,t,t,t,t,t,2023-07-28
